supplier,source_field,raw_category_path,sku,product_name,mapping_status,target_category,target_subcategory,confidence,rule_id,review_reason,suggested_tags,suggested_material,mapping_note
PromoBrands,Category 2,Apparel / Sublimated Apparel,OA005,Womens A-Line Netball Dress,needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 2,Apparel / Sublimated Apparel,OA006,Womens Full-Skirt Netball Dress,needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 2,Apparel / Sublimated Apparel,OA007,Pull-Over Elastic Netball Bibs,needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 2,Apparel / Sublimated Apparel,OA016,Training Top,needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 2,Apparel / Sublimated Apparel,OA023,Yoga Long Sleeve Top,needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 2,Bags,S400.Pouch,Oakleigh Pouch,needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 2,Bags / Food Storage,B102,PEVA Reusable Food Storage Bag (21.5cm x 12cm),needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 2,Bags / Food Storage,B103,PEVA Reusable Food Storage Bag (215mm x 180mm),needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 2,Bags / Food Storage,B104,PEVA Reusable Food Storage Bag (260mm x 200mm),needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 2,Coming Soon,B118,Stick n Roll Lint Remover,needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 2,Drinkware / Metal,S960M,Java Drop (350mL),needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 2,Drinkware / Plastic,S816,Sorento 500ml Water Pouch,needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 2,Food Storage,D170,The Seasons Rechargeable Pepper/Salt Grinder,needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 2,Health & Wellness / Dental Care,RB1028,Clear Travel Case,needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 2,Health & Wellness / Personal Care,B106,Bamboo Hairbrush,needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 2,Home & Entertainment,T222,Waterproof Phone Pouch,needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 2,Home & Entertainment / Barware,S799,Kennedy Shaker (600mL),needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 2,Outdoor & Leisure / Toys & Games,NP157,Sand Spike,needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 2,Outdoor & Leisure / Travel & Personal Accessories,B113,CRETE Traveller Carrying Case,needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 2,Outdoor & Leisure / Travel & Personal Accessories,T108,Olympic Massage Gun,needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 2,Travel & Personal Accessories,B721,Ripstop Water Resistant Pouch,needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 3,Apparel / Yoga Range,OA023,Yoga Long Sleeve Top,needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 3,Australian Made / Mouse & Counter Mats,AM1,Admats,needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 3,Back to University,T414,Clarity BT Noise Cancellation Earphone,needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 3,Drinkware / Hydrosoul,S936,Calm Cup (230mL),needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 3,Health & Wellness / Exercise & Fitness,H357,Caviar Bead Cooling Pack,needs_review,,,,,gift set/hamper/pack needs manual bundle strategy,,,
PromoBrands,Category 3,Health & Wellness / Personal Care,B117,Osha Laundry Bag,needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 3,Health & Wellness / Personal Care,RB1028,Clear Travel Case,needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 3,Legendary Range / Notepads & Calenders,M407H,House Shaped To Do Lists,needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 3,Legendary Range / Notepads & Calenders,M407T,Telephone Shaped To Do Lists,needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 3,Outdoor & Leisure,T222,Waterproof Phone Pouch,needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 3,Outdoor & Leisure / Survival,T676,Easy Grip Retractable Utility Knife,needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 3,Outdoor & Leisure / Travel & Personal Accessories,T105,Mini Massage Gun,needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 4,Health & Wellness,B118,Stick n Roll Lint Remover,needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 4,New,T222,Waterproof Phone Pouch,needs_review,,,,,no high-confidence keyword match,,,
PromoBrands,Category 4,Outdoor & Leisure,K259,Cork Floating Keychain,needs_review,,,,,no high-confidence keyword match,,,
